"","GAME_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_ID","PLAYER_NAME","MIN","FGM","FGA","FG3M","FG3A","FTM","FTA","PF","PTS","STL","BLK","TO","OREB","DREB","AST","BLKA","PFD","POSS","SCREEN_ASSISTS","DEFLECTIONS","CHARGES_DRAWN","CONTESTED_SHOTS_2PT","CONTESTED_SHOTS_3PT","OFF_BOXOUTS","DEF_BOXOUTS","OFF_LOOSE_BALLS_RECOVERED","DEF_LOOSE_BALLS_RECOVERED","D_FGM","D_FGA","DRIVES","DIST_MILES_OFF","DIST_MILES_DEF","TOUCHES","PASSES_MADE","PASSES_RECEIVED","SECONDARY_AST","POTENTIAL_AST","FT_AST","OREB_CONTEST","OREB_CHANCES","DREB_CONTEST","DREB_CHANCES"
"14133",22200553,1610612761,"TOR",1629018,"Gary Trent Jr.",40.4166666666667,11,18,5,10,5,6,5,32,2,0,1,1,4,3,1,4,84,0,3,0,1,4,0,1,1,1,5,11,5,1.5,1.4,53,32,44,0,4,0,0,1,0,7
"14134",22200553,1610612761,"TOR",1627832,"Fred VanVleet",36.45,3,15,3,12,0,0,4,9,0,2,1,0,2,3,0,1,75,0,6,0,6,2,0,0,0,0,10,19,10,1.6,1.4,91,71,68,1,8,1,0,1,0,5
"14135",22200553,1610612761,"TOR",1628449,"Chris Boucher",4.33333333333333,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,1,0,0.2,0.2,5,4,2,1,0,0,1,1,0,1
"14136",22200553,1610612761,"TOR",1630201,"Malachi Flynn",8.93333333333333,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,5,6,0,0.4,0.3,15,13,10,0,1,0,0,0,0,0
"14137",22200553,1610612761,"TOR",201152,"Thaddeus Young",8.16666666666667,1,1,0,0,0,0,1,2,1,0,0,1,0,1,0,0,18,1,2,0,2,0,0,0,0,0,2,4,0,0.3,0.3,13,11,8,0,3,0,1,2,0,0
"14138",22200553,1610612761,"TOR",1630173,"Precious Achiuwa",12.4333333333333,1,3,0,1,1,2,2,3,1,3,0,0,0,2,0,1,27,0,1,0,5,1,0,1,0,2,4,7,0,0.5,0.5,19,14,14,0,2,0,0,0,0,0
"14139",22200553,1610612761,"TOR",1631132,"Christian Koloko",10.9166666666667,1,1,0,0,0,0,3,2,0,2,0,2,2,0,0,0,21,0,1,0,11,0,0,0,0,1,3,10,0,0.4,0.5,9,8,2,0,1,0,1,3,1,3
"14143",22200553,1610612754,"IND",1627741,"Buddy Hield",30.2833333333333,7,11,4,7,1,1,1,19,0,0,0,0,5,4,0,1,64,1,1,0,2,3,0,0,0,1,3,9,6,1.4,1,55,41,37,0,3,0,0,2,0,7
"14144",22200553,1610612754,"IND",1630174,"Aaron Nesmith",30.3,3,12,0,4,4,4,4,10,0,0,1,2,3,1,3,4,65,0,3,0,2,4,0,2,0,1,4,9,8,1.3,1.2,55,40,29,0,3,0,0,5,2,6
"14145",22200553,1610612754,"IND",1626167,"Myles Turner",31.3833333333333,9,14,0,2,0,0,3,18,0,2,0,2,8,1,0,2,66,6,1,0,7,1,0,0,1,0,7,16,3,1.3,1.1,42,27,31,1,0,0,1,3,5,16
"14146",22200553,1610612754,"IND",1629614,"Andrew Nembhard",19.65,2,4,1,2,0,0,3,5,0,0,1,2,0,3,0,0,39,0,1,0,1,3,0,2,1,0,7,11,1,0.8,0.7,18,14,14,0,4,0,0,2,0,2
"14147",22200553,1610612754,"IND",1630169,"Tyrese Haliburton",31.65,7,15,2,4,0,0,1,16,2,0,7,0,6,8,1,0,67,0,2,0,1,5,0,0,0,2,5,14,12,1.4,1.1,96,69,79,1,17,1,0,2,2,7
"14148",22200553,1610612754,"IND",204456,"T.J. McConnell",21.25,4,6,0,1,7,7,3,15,0,0,1,0,2,3,0,4,46,0,1,0,0,1,0,0,1,1,3,7,12,1,0.9,58,47,46,0,14,2,0,2,0,3
"14149",22200553,1610612754,"IND",1631097,"Bennedict Mathurin",27.05,6,9,2,2,7,10,0,21,1,0,2,0,3,0,2,10,55,1,1,1,1,3,0,0,0,0,4,10,8,1.2,0.9,44,23,32,0,1,0,0,2,2,5
"14150",22200553,1610612754,"IND",1630537,"Chris Duarte",15.5166666666667,0,4,0,2,2,2,1,2,0,0,0,0,4,2,1,2,33,0,0,0,1,3,0,1,0,1,2,8,2,0.7,0.6,20,15,13,0,3,0,0,1,2,6
"14151",22200553,1610612754,"IND",1630188,"Jalen Smith",16.6166666666667,5,10,0,1,1,2,1,11,0,0,0,7,4,2,3,4,34,4,0,0,3,5,1,2,0,0,5,13,1,0.7,0.6,35,22,19,0,3,0,5,9,1,6
"14152",22200553,1610612754,"IND",1629052,"Oshae Brissett",16.2833333333333,2,8,1,2,0,0,2,5,1,0,0,2,0,0,1,0,34,1,2,0,0,1,1,0,0,0,3,5,2,0.7,0.5,25,17,15,0,1,0,2,3,0,2
"14157",22200554,1610612740,"NOP",1630530,"Trey Murphy III",31,3,9,2,6,0,0,2,8,0,1,0,0,6,0,0,0,63,0,1,0,3,1,0,0,0,0,7,10,2,1.2,1.1,25,16,15,0,0,0,0,2,2,6
"14158",22200554,1610612740,"NOP",1629627,"Zion Williamson",28.1833333333333,10,12,0,0,6,8,1,26,0,0,5,0,6,7,0,6,59,0,0,0,0,1,0,0,0,0,1,4,21,1.2,0.9,62,39,46,1,12,0,0,0,0,8
"14159",22200554,1610612740,"NOP",202685,"Jonas Valanciunas",28.4,5,9,2,3,0,0,6,12,0,3,2,1,11,1,1,1,57,2,0,0,8,3,0,0,1,1,10,23,0,1.1,0.9,50,37,20,0,1,0,1,4,3,16
"14160",22200554,1610612740,"NOP",1630529,"Herbert Jones",29.45,4,7,0,1,0,0,2,8,2,0,2,1,2,2,1,3,61,0,3,0,3,1,0,0,0,0,3,8,4,1.1,1.1,34,23,19,1,4,0,1,3,1,8
"14161",22200554,1610612740,"NOP",203468,"CJ McCollum",39.0666666666667,9,16,5,8,3,4,0,26,1,0,5,0,2,6,2,4,80,0,0,0,1,2,0,0,0,1,9,19,11,1.6,1.2,75,51,68,0,10,2,0,1,0,4
"14162",22200554,1610612740,"NOP",1629637,"Jaxson Hayes",19.4666666666667,3,6,1,1,3,4,3,10,0,2,0,0,2,1,1,3,41,0,0,0,3,0,0,0,0,0,2,7,1,0.7,0.7,20,11,15,0,2,0,0,3,0,3
"14163",22200554,1610612740,"NOP",1630230,"Naji Marshall",15.4,4,11,1,5,1,1,2,10,0,0,2,2,3,0,1,1,33,0,0,0,1,2,0,0,0,0,5,7,5,0.6,0.6,26,12,19,1,2,0,1,5,0,3
"14164",22200554,1610612740,"NOP",1626195,"Willy Hernangomez",17.3166666666667,4,7,0,0,1,1,4,9,0,0,0,4,4,1,0,2,38,5,0,0,2,0,0,0,0,0,7,10,0,0.7,0.6,25,18,8,0,1,0,3,5,1,6
"14165",22200554,1610612740,"NOP",1630700,"Dyson Daniels",6.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,2,2,0.3,0.2,11,11,10,0,2,0,0,0,0,0
"14166",22200554,1610612740,"NOP",1628984,"Devonte' Graham",12.5333333333333,0,3,0,3,2,2,2,2,0,0,0,1,2,5,0,1,30,0,0,0,0,0,0,0,0,0,1,2,1,0.6,0.4,19,15,13,0,4,0,0,1,0,2
"14167",22200554,1610612740,"NOP",1630631,"Jose Alvarado",12.45,0,4,0,2,0,0,0,0,0,0,1,1,1,3,0,1,25,0,0,1,0,2,0,0,0,0,1,4,3,0.5,0.5,25,20,20,0,5,0,1,2,0,4
"14171",22200554,1610612755,"PHI",202699,"Tobias Harris",31.4833333333333,2,5,0,1,1,2,2,5,1,0,0,0,6,1,0,1,64,0,0,0,0,1,0,0,0,0,5,11,6,1.2,1,46,40,25,1,5,0,0,1,2,7
"14172",22200554,1610612755,"PHI",200782,"P.J. Tucker",18.1,1,1,1,1,0,0,4,3,0,0,0,0,3,0,0,1,36,0,0,0,3,0,0,0,0,0,4,6,0,0.7,0.6,12,11,7,0,2,1,0,1,1,5
"14173",22200554,1610612755,"PHI",203954,"Joel Embiid",35.9333333333333,15,24,2,3,10,10,5,42,1,1,4,2,9,5,1,8,72,4,1,1,8,0,1,0,0,0,10,21,6,1.3,1.1,72,36,55,0,7,0,2,3,3,14
"14174",22200554,1610612755,"PHI",1629001,"De'Anthony Melton",30.6,3,6,3,5,2,2,1,11,1,1,0,2,2,2,0,1,62,0,1,0,2,1,0,0,0,0,5,12,2,1.2,1.1,35,27,20,0,2,0,1,3,1,4
"14175",22200554,1610612755,"PHI",201935,"James Harden",38.3,8,19,3,9,8,10,3,27,2,1,1,0,2,8,3,6,76,0,5,0,0,1,0,0,0,1,5,11,11,1.4,1.1,88,66,76,2,13,1,0,5,1,4
"14176",22200554,1610612755,"PHI",1630178,"Tyrese Maxey",26.7333333333333,5,14,1,5,1,2,2,12,0,0,3,0,1,2,1,2,55,0,0,0,0,2,0,0,0,0,3,8,9,1.2,1,42,27,36,1,5,2,0,2,0,3
"14177",22200554,1610612755,"PHI",1627777,"Georges Niang",26.5666666666667,5,9,5,9,0,0,3,15,1,1,0,2,3,4,0,0,55,0,1,0,4,1,0,1,0,0,6,11,0,1.1,0.9,40,31,21,0,2,0,0,3,0,5
"14178",22200554,1610612755,"PHI",1629680,"Matisse Thybulle",8.03333333333333,1,2,0,1,0,0,0,2,1,1,0,1,0,0,0,0,15,0,2,0,1,0,0,0,0,0,1,3,0,0.3,0.3,5,3,3,0,1,0,0,1,0,1
"14179",22200554,1610612755,"PHI",1629003,"Shake Milton",12.1833333333333,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,26,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.5,15,12,10,1,3,0,0,0,0,2
"14180",22200554,1610612755,"PHI",1626149,"Montrezl Harrell",12.0666666666667,1,4,0,0,1,2,2,3,2,1,1,0,1,2,1,2,26,0,2,0,2,1,0,0,0,0,5,8,1,0.5,0.4,18,11,11,0,3,0,0,1,1,5
"14185",22200555,1610612759,"SAS",1629640,"Keldon Johnson",24.9,7,13,2,6,6,7,2,22,0,1,3,0,4,1,1,7,55,0,0,0,5,1,0,0,0,0,7,9,6,1,0.9,48,26,32,0,1,0,0,2,0,4
"14186",22200555,1610612759,"SAS",1631110,"Jeremy Sochan",21.65,2,4,0,1,1,1,3,5,1,0,3,1,2,1,1,1,48,0,0,0,4,0,0,0,0,1,5,8,1,0.9,0.8,30,22,20,1,3,0,0,1,0,3
"14187",22200555,1610612759,"SAS",1627751,"Jakob Poeltl",19.7,3,8,0,0,0,1,0,6,1,1,2,6,5,2,1,1,44,2,1,0,3,1,1,1,0,0,9,14,1,0.8,0.8,46,34,19,0,6,0,6,9,3,7
"14188",22200555,1610612759,"SAS",1630170,"Devin Vassell",25.8166666666667,5,13,3,7,1,2,0,14,0,0,1,0,2,3,0,1,58,0,1,0,3,0,0,0,0,0,6,11,5,1,0.9,33,18,30,0,8,1,0,0,0,2
"14189",22200555,1610612759,"SAS",1630200,"Tre Jones",22.8333333333333,3,8,0,3,0,0,0,6,2,0,1,0,1,7,0,0,51,0,0,0,2,1,0,0,0,0,5,8,3,0.9,0.9,53,44,47,1,11,0,0,0,0,3
"14190",22200555,1610612759,"SAS",1631103,"Malaki Branham",25.65,4,10,1,4,0,0,1,9,0,0,3,0,2,3,0,0,59,0,1,0,1,2,0,0,0,0,6,8,3,1.1,0.9,46,33,38,1,8,0,0,0,0,2
"14191",22200555,1610612759,"SAS",1626196,"Josh Richardson",21.6166666666667,5,9,1,2,0,0,2,11,0,0,0,2,2,3,0,0,51,0,1,0,2,0,0,0,0,0,6,7,4,1,0.7,40,30,27,0,5,1,1,3,0,3
"14192",22200555,1610612759,"SAS",1628380,"Zach Collins",18.6166666666667,4,10,0,1,2,3,1,10,0,1,1,1,1,0,3,2,45,1,2,0,8,2,0,1,0,0,5,13,1,0.7,0.7,22,11,16,0,0,0,1,7,0,3
"14193",22200555,1610612759,"SAS",203926,"Doug McDermott",9.41666666666667,0,4,0,3,0,0,1,0,0,0,1,0,4,1,0,0,22,0,0,0,0,1,0,0,0,1,2,3,0,0.4,0.4,17,12,8,0,0,0,0,0,1,6
"14194",22200555,1610612759,"SAS",1629641,"Romeo Langford",16.7666666666667,4,8,0,0,0,0,0,8,1,0,1,2,1,0,0,1,36,0,2,0,1,1,0,0,0,0,2,3,3,0.6,0.6,18,9,8,0,2,0,2,3,0,1
"14195",22200555,1610612759,"SAS",1629676,"Isaiah Roby",14.75,2,5,0,2,1,4,2,5,0,0,1,1,3,0,0,2,31,1,0,0,2,0,0,0,1,0,4,6,2,0.6,0.5,23,15,11,0,1,0,0,2,0,3
"14196",22200555,1610612759,"SAS",203476,"Gorgui Dieng",9.68333333333333,2,4,1,2,0,0,1,5,0,1,0,2,1,4,1,0,18,1,0,0,3,0,1,0,0,0,2,5,0,0.3,0.3,17,11,13,0,4,0,1,2,0,2
"14197",22200555,1610612759,"SAS",1626169,"Stanley Johnson",8.6,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,1,16,0,0,0,1,0,0,0,0,0,5,5,0,0.3,0.3,12,9,5,0,1,0,0,0,0,0
"14198",22200555,1610612751,"BKN",201142,"Kevin Durant",28.6666666666667,10,14,0,1,5,5,1,25,3,1,2,0,3,11,0,6,67,0,2,0,3,1,0,1,0,1,5,9,10,1.1,0.9,56,37,45,0,12,1,0,0,1,6
"14199",22200555,1610612751,"BKN",1627732,"Ben Simmons",23.9,2,5,0,0,0,0,3,4,3,0,0,0,6,9,0,0,51,5,3,0,1,1,1,1,0,0,4,11,2,0.9,0.7,55,49,40,1,8,0,0,2,3,9
"14200",22200555,1610612751,"BKN",1629651,"Nic Claxton",20.0833333333333,5,8,0,0,0,0,1,10,0,3,2,1,4,1,1,0,46,4,2,0,8,2,0,0,0,0,4,14,2,0.9,0.8,37,27,24,1,2,0,1,3,1,6
"14201",22200555,1610612751,"BKN",203552,"Seth Curry",22.0333333333333,6,12,4,7,0,0,0,16,1,0,0,0,4,1,0,0,48,1,1,0,1,2,0,0,0,0,3,9,4,0.9,0.7,37,24,28,2,1,0,0,1,1,5
"14202",22200555,1610612751,"BKN",202681,"Kyrie Irving",28.5833333333333,11,14,4,5,1,2,2,27,1,1,1,2,6,0,1,1,64,0,1,0,6,2,0,0,2,0,7,15,5,1.1,1,58,40,40,0,5,1,1,3,1,8
"14203",22200555,1610612751,"BKN",203933,"T.J. Warren",23.1,9,13,0,0,0,0,1,18,2,2,1,0,1,0,0,1,50,0,2,0,2,1,0,0,0,0,8,12,5,0.9,0.8,29,14,22,0,0,0,0,0,0,2
"14204",22200555,1610612751,"BKN",201988,"Patty Mills",23.0333333333333,1,4,0,3,0,0,1,2,1,0,2,0,2,3,0,1,51,0,2,1,2,1,0,0,0,0,5,8,1,1,0.8,33,28,21,0,1,0,0,0,0,3
"14205",22200555,1610612751,"BKN",203925,"Joe Harris",15.7166666666667,3,4,1,2,1,2,2,8,1,0,0,0,2,0,0,1,38,0,1,0,0,1,0,0,0,0,1,3,0,0.7,0.6,16,11,13,0,1,0,0,0,1,5
"14206",22200555,1610612751,"BKN",1630549,"Day'Ron Sharpe",20.5833333333333,4,9,0,0,1,2,3,9,0,0,3,3,2,3,2,1,45,8,0,0,9,3,0,1,1,0,6,15,0,0.9,0.7,33,20,21,0,2,0,3,7,1,6
"14207",22200555,1610612751,"BKN",1629139,"Yuta Watanabe",12.2166666666667,2,3,1,1,2,2,0,7,0,0,1,1,4,0,0,1,29,0,0,0,2,3,0,0,0,0,4,8,1,0.5,0.4,11,5,6,0,0,0,1,1,3,5
"14208",22200555,1610612751,"BKN",1630560,"Cam Thomas",12,4,5,1,1,0,0,1,9,0,0,0,0,2,2,0,0,23,0,0,0,2,0,0,0,0,0,2,6,6,0.5,0.3,27,20,19,1,3,0,0,0,1,2
"14209",22200555,1610612751,"BKN",1628410,"Edmond Sumner",10.0833333333333,1,2,0,0,2,2,1,4,1,0,0,0,2,1,0,1,19,0,1,0,0,1,0,0,0,0,1,3,5,0.4,0.3,14,11,7,0,2,0,0,0,0,2
"14211",22200556,1610612742,"DAL",203501,"Tim Hardaway Jr.",37.0333333333333,7,13,5,11,2,2,2,21,1,0,1,0,3,1,0,2,73,0,1,1,2,1,0,0,0,0,4,11,3,1.4,1.1,43,27,35,0,4,0,0,1,1,3
"14212",22200556,1610612742,"DAL",203493,"Reggie Bullock Jr.",41.6666666666667,3,8,2,6,0,0,2,8,2,1,0,0,8,1,0,2,87,2,0,0,3,1,0,0,1,0,7,13,0,1.5,1.4,43,35,24,1,3,0,0,1,1,11
"14213",22200556,1610612742,"DAL",1626174,"Christian Wood",29.05,8,14,3,7,2,2,4,21,1,5,1,3,4,4,0,5,60,2,0,0,8,1,0,2,0,0,5,15,3,1.1,0.9,55,38,32,0,6,1,2,5,0,9
"14214",22200556,1610612742,"DAL",203915,"Spencer Dinwiddie",37.7333333333333,4,12,1,5,2,2,1,11,1,0,0,0,1,4,1,2,75,0,1,0,1,4,0,1,0,0,6,13,8,1.5,1.1,65,49,53,0,6,0,0,1,0,2
"14215",22200556,1610612742,"DAL",1629029,"Luka Doncic",41.2333333333333,10,26,1,9,18,22,2,39,1,0,4,2,10,8,1,12,83,0,3,0,0,0,0,0,1,1,10,15,31,1.5,1.1,111,65,82,1,18,1,1,7,2,16
"14216",22200556,1610612742,"DAL",1630593,"McKinley Wright IV",6.36666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,2,2,0,0.2,0.2,3,2,3,0,0,0,0,0,0,0
"14217",22200556,1610612742,"DAL",203939,"Dwight Powell",15.0166666666667,0,0,0,0,6,6,5,6,0,0,1,2,3,0,0,4,31,1,1,1,9,2,0,0,0,1,7,14,0,0.6,0.5,21,18,8,0,1,0,2,3,1,5
"14218",22200556,1610612742,"DAL",202722,"Davis Bertans",4.76666666666667,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,9,0,0,0,1,0,0,0,0,0,0,2,0,0.2,0.2,3,1,1,0,0,0,0,0,1,1
"14219",22200556,1610612742,"DAL",1628373,"Frank Ntilikina",17.5,0,2,0,2,0,0,1,0,0,0,1,1,2,1,0,0,36,0,0,0,1,0,0,0,0,0,3,5,1,0.6,0.6,16,12,10,0,1,0,1,2,0,2
"14220",22200556,1610612742,"DAL",202689,"Kemba Walker",4.98333333333333,1,2,0,1,0,0,0,2,2,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,0,2,2,2,0.2,0.2,9,7,5,1,0,0,0,0,0,0
"14221",22200556,1610612742,"DAL",1629033,"Theo Pinson",4.65,1,3,1,1,0,0,1,3,0,0,0,0,1,0,1,0,10,1,0,0,1,2,0,0,0,0,0,3,2,0.2,0.2,5,2,3,0,0,0,0,1,0,2
"14225",22200556,1610612745,"HOU",201569,"Eric Gordon",33.3,7,12,4,6,1,1,3,19,0,0,2,0,4,3,1,0,70,0,4,0,0,0,0,0,0,0,4,7,7,1.1,1,31,16,23,0,2,0,0,1,0,7
"14226",22200556,1610612745,"HOU",1631095,"Jabari Smith Jr.",32.4333333333333,4,9,1,4,2,3,4,11,0,2,0,0,5,2,0,3,65,1,2,0,3,5,0,0,0,0,6,20,4,1.2,1.1,43,33,23,0,3,0,0,3,2,11
"14227",22200556,1610612745,"HOU",1630578,"Alperen Sengun",25.5666666666667,5,7,0,0,6,8,5,16,0,1,2,1,5,5,1,5,54,3,2,0,2,0,0,1,0,0,4,6,3,0.9,0.8,50,38,38,2,11,0,0,7,0,10
"14228",22200556,1610612745,"HOU",1630224,"Jalen Green",32.3166666666667,5,17,2,5,8,12,4,20,1,0,0,1,4,4,2,6,66,0,2,0,1,1,0,0,0,0,4,10,17,1.3,1.2,61,38,49,2,3,0,1,3,1,5
"14229",22200556,1610612745,"HOU",1629645,"Kevin Porter Jr.",41.55,11,20,2,9,1,2,1,25,3,1,3,0,6,6,1,2,84,0,4,0,0,3,0,0,0,0,10,18,15,1.5,1.3,94,65,80,1,11,0,0,1,0,7
"14230",22200556,1610612745,"HOU",1630231,"KJ Martin",19.8333333333333,2,8,0,2,1,1,2,5,0,0,2,2,4,0,1,1,38,0,0,0,0,0,0,0,0,0,1,7,2,0.7,0.6,31,21,16,0,0,0,2,5,3,6
"14231",22200556,1610612745,"HOU",1631102,"TyTy Washington Jr.",8.11666666666667,1,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,1,2,1,0.3,0.2,17,13,15,0,2,0,0,0,0,0
"14232",22200556,1610612745,"HOU",1631106,"Tari Eason",15.5666666666667,1,3,0,0,0,0,3,2,0,0,1,2,5,0,0,0,31,0,0,0,1,0,1,0,0,0,3,6,1,0.6,0.5,18,14,8,0,1,0,2,2,1,5
"14233",22200556,1610612745,"HOU",1630586,"Usman Garuba",11.45,2,2,0,0,2,2,3,6,0,0,0,2,1,0,0,1,22,0,0,0,1,2,1,0,0,0,4,7,0,0.4,0.4,15,13,8,0,1,0,1,3,0,5
"14234",22200556,1610612745,"HOU",1629726,"Garrison Mathews",12.1,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,3,0,0.4,0.5,9,7,7,0,0,0,0,0,0,0
"14235",22200556,1610612745,"HOU",1628981,"Bruno Fernando",7.76666666666667,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,17,1,0,0,3,1,0,0,0,0,4,6,0,0.3,0.3,11,11,2,0,1,0,0,1,1,5
"14239",22200557,1610612743,"DEN",1629008,"Michael Porter Jr.",27.4333333333333,6,9,4,6,2,2,2,18,0,1,2,0,2,0,0,1,56,0,0,0,1,2,0,0,0,0,4,9,1,1,1,30,17,16,0,1,0,0,1,0,4
"14240",22200557,1610612743,"DEN",203932,"Aaron Gordon",33.4166666666667,4,18,0,3,4,6,3,12,1,0,1,12,4,6,2,5,68,2,1,0,5,0,0,0,2,1,8,15,4,1.2,1.2,59,35,34,0,6,0,9,15,1,9
"14241",22200557,1610612743,"DEN",203999,"Nikola Jokic",33.2833333333333,10,20,1,3,3,4,4,24,2,0,5,1,6,9,0,7,70,4,4,0,3,2,0,1,0,0,13,16,2,1.2,1.1,98,70,69,1,18,3,0,2,1,13
"14242",22200557,1610612743,"DEN",1627750,"Jamal Murray",35.8833333333333,6,12,1,3,1,1,0,14,1,0,2,1,2,4,0,1,74,0,2,1,3,4,0,0,0,0,6,15,10,1.4,1.3,58,41,49,2,8,0,0,2,1,3
"14243",22200557,1610612743,"DEN",203484,"Kentavious Caldwell-Pope",32.85,3,7,1,2,3,3,4,10,0,0,1,1,3,2,0,5,69,0,0,0,0,0,0,0,0,0,5,10,3,1.2,1.2,39,28,28,0,5,0,1,1,0,4
"14244",22200557,1610612743,"DEN",1628971,"Bruce Brown",22.4666666666667,3,6,0,2,2,2,1,8,1,0,0,0,4,3,0,2,45,1,1,0,3,2,0,0,0,0,5,9,2,0.8,0.8,30,22,18,0,3,0,0,1,1,7
"14245",22200557,1610612743,"DEN",1631128,"Christian Braun",3.03333333333333,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,1,0,0,0,0,0,0,0
"14246",22200557,1610612743,"DEN",1630538,"Bones Hyland",22.3333333333333,7,12,4,7,0,0,2,18,2,0,1,1,5,2,1,0,45,0,4,0,0,3,0,0,0,1,5,8,7,0.8,0.8,45,32,33,0,4,0,0,2,0,6
"14247",22200557,1610612743,"DEN",1628427,"Vlatko Cancar",16.9,1,3,0,2,0,0,3,2,0,0,0,0,1,1,0,0,34,0,1,0,1,1,0,0,0,0,2,4,0,0.7,0.6,20,16,13,0,3,1,0,0,0,3
"14248",22200557,1610612743,"DEN",1630192,"Zeke Nnaji",12.4,1,3,0,1,1,2,2,3,1,0,2,2,0,0,1,1,25,0,1,0,3,2,0,0,0,0,2,6,0,0.5,0.5,9,4,4,0,0,0,1,3,0,0
"14253",22200557,1610612750,"MIN",1630183,"Jaden McDaniels",24.6,9,10,2,2,1,2,4,21,1,1,2,2,2,4,0,1,51,0,2,0,4,0,0,0,0,0,4,9,3,1.1,0.9,40,27,29,1,3,0,0,2,0,3
"14254",22200557,1610612750,"MIN",203937,"Kyle Anderson",31.2833333333333,6,12,3,4,4,4,2,19,3,0,1,1,3,8,0,3,66,1,2,0,3,4,0,2,0,1,9,13,10,1.3,1,84,68,58,1,10,1,1,1,1,4
"14255",22200557,1610612750,"MIN",203497,"Rudy Gobert",27.4666666666667,3,3,0,0,2,4,5,8,0,2,1,2,2,3,0,4,57,3,2,0,5,1,1,0,0,0,7,15,2,1.2,0.9,39,34,25,0,3,0,2,4,0,7
"14256",22200557,1610612750,"MIN",1629669,"Jaylen Nowell",31.3833333333333,8,16,1,7,0,0,3,17,1,0,2,0,4,2,0,1,65,0,3,0,4,2,0,0,0,1,9,20,8,1.3,1.1,82,62,68,3,2,0,0,0,0,7
"14257",22200557,1610612750,"MIN",1630162,"Anthony Edwards",36.2833333333333,10,24,3,11,6,6,5,29,1,0,3,1,9,5,0,4,76,0,2,0,1,1,0,0,0,0,6,13,14,1.5,1.1,97,63,78,3,10,0,1,1,3,13
"14258",22200557,1610612750,"MIN",203085,"Austin Rivers",31.7833333333333,2,5,2,5,2,2,1,8,1,0,0,0,1,5,0,2,64,0,1,0,0,1,0,0,0,0,5,6,5,1.2,0.9,49,42,41,0,8,0,0,0,0,4
"14259",22200557,1610612750,"MIN",1630568,"Luka Garza",14.3666666666667,3,8,0,2,3,3,1,9,0,1,1,1,5,0,0,2,30,3,0,0,10,0,0,2,0,0,3,12,4,0.7,0.5,28,18,18,0,0,0,0,3,2,10
"14260",22200557,1610612750,"MIN",1630346,"Matt Ryan",21.0666666666667,2,5,1,4,0,0,0,5,0,0,1,0,0,0,1,1,44,0,0,0,3,4,0,0,0,0,4,9,1,1,0.7,23,15,16,1,1,0,0,0,0,0
"14261",22200557,1610612750,"MIN",1630233,"Nathan Knight",21.7666666666667,2,4,1,1,3,6,1,8,0,0,0,4,4,2,0,3,44,0,0,0,4,0,0,0,0,0,2,7,2,0.9,0.7,28,21,17,0,3,0,3,7,0,6
"14266",22200558,1610612737,"ATL",1629631,"De'Andre Hunter",38.0833333333333,6,13,2,6,3,4,3,17,2,2,0,0,4,2,1,6,88,1,4,0,5,1,0,0,0,0,8,15,2,1.4,1.4,38,20,21,0,1,0,0,2,0,6
"14267",22200558,1610612737,"ATL",1628381,"John Collins",39.6333333333333,9,17,1,5,6,8,4,25,1,2,2,2,11,1,1,5,90,7,3,0,5,6,0,2,0,1,7,18,3,1.4,1.5,59,36,33,0,2,0,2,6,2,18
"14268",22200558,1610612737,"ATL",1630168,"Onyeka Okongwu",38.45,8,14,0,0,0,0,4,16,2,3,3,6,6,1,2,1,83,9,3,0,8,2,0,0,0,0,8,23,0,1.3,1.5,46,29,23,0,1,0,5,14,2,12
"14269",22200558,1610612737,"ATL",1627749,"Dejounte Murray",50.7,10,20,1,4,4,4,1,25,2,1,3,1,9,7,1,2,111,0,4,0,1,5,0,0,0,2,8,19,20,1.9,1.8,95,67,63,0,13,1,0,2,2,18
"14270",22200558,1610612737,"ATL",1629027,"Trae Young",43.5166666666667,8,22,3,10,11,13,2,30,1,0,4,1,6,14,1,7,99,1,4,0,1,1,0,0,0,0,9,20,21,1.6,1.5,96,61,79,0,24,1,0,1,0,9
