"","PLAYER_NAME","MP","TS.","eFG.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","ORtg","DRtg","BPM","GAME_ID","DATE","TEAM_ABBREVIATION","PTS"
"162","Juancho Hernangomez","7:05","","","","","0.0","19.4","8.6","0.0","7.0","0.0","","0.0","0","101","0.3",22200008,"2022-10-19","TOR",0
"163","OG Anunoby","37:33",".597",".500",".417",".583","2.9","21.9","11.3","21.6","4.0","2.6","16.6","20.4","117","106","5.3",22200008,"2022-10-19","TOR",18
"164","Pascal Siakam","34:03",".489",".475",".150",".400","9.6","32.2","19.6","6.0","4.4","0.0","14.5","34.3","92","105","-2.9",22200008,"2022-10-19","TOR",23
"165","Precious Achiuwa","17:56",".421",".409",".364",".182","6.1","30.6","16.9","0.0","0.0","0.0","0.0","28.1","95","115","-6.9",22200008,"2022-10-19","TOR",10
"166","Scottie Barnes","32:20",".536",".536",".071",".000","3.4","8.5","5.6","40.6","3.1","3.0","17.6","22.3","109","109","4.0",22200008,"2022-10-19","TOR",15
"167","Thaddeus Young","10:47",".500",".500",".667",".000","0.0","0.0","0.0","0.0","4.6","0.0","0.0","11.8","107","109","0.6",22200008,"2022-10-19","TOR",3
"168","Brandon Clarke","18:40",".667",".667",".333",".000","10.1","18.3","14.4","0.0","0.0","0.0","14.3","15.2","118","107","-5.8",22200009,"2022-10-19","MEM",8
"169","David Roddy","12:46",".000",".000",".333",".000","14.8","0.0","7.0","9.9","0.0","0.0","0.0","19.0","34","115","-20.5",22200009,"2022-10-19","MEM",0
"170","Desmond Bane","37:28",".350",".341",".591",".091","0.0","9.1","4.8","25.3","0.0","2.0","8.0","26.8","88","110","-5.8",22200009,"2022-10-19","MEM",16
"171","Ja Morant","37:53",".589",".521",".250",".458","2.5","6.8","4.7","47.3","0.0","1.9","17.2","37.2","115","111","7.1",22200009,"2022-10-19","MEM",34
"172","Jake LaRavia","12:32",".868",".750","1.000","1.000","7.6","6.8","7.2","11.2","4.0","5.9","0.0","9.3","199","100","13.2",22200009,"2022-10-19","MEM",5
"173","John Konchar","33:22",".545",".545",".818",".000","8.5","20.5","14.8","8.9","3.0","0.0","8.3","14.5","122","99","5.6",22200009,"2022-10-19","MEM",12
"174","Santi Aldama","38:59",".605",".607",".571",".143","4.9","19.7","12.7","4.2","1.3","1.9","0.0","15.4","136","102","4.8",22200009,"2022-10-19","MEM",18
"175","Steven Adams","32:32",".399",".500",".000","2.000","17.5","21.0","19.3","12.1","1.5","2.3","21.0","5.9","118","101","0.1",22200009,"2022-10-19","MEM",3
"176","Tyus Jones","24:58",".444",".469",".500",".125","3.8","10.3","7.2","21.8","2.0","0.0","5.6","28.9","101","106","1.9",22200009,"2022-10-19","MEM",15
"177","Xavier Tillman","15:49",".400",".400",".000",".000","12.0","21.6","17.0","9.5","0.0","9.3","16.7","15.3","92","99","-1.0",22200009,"2022-10-19","MEM",4
"178","Cam Reddish","28:02",".712",".700",".400",".067","3.0","13.5","8.0","0.0","5.3","3.3","11.5","25.6","119","99","14.5",22200009,"2022-10-19","NYK",22
"179","Derrick Rose","12:03",".250",".250",".375",".000","7.1","23.6","14.9","25.0","0.0","7.6","11.1","30.7","65","104","-6.2",22200009,"2022-10-19","NYK",4
"180","Evan Fournier","32:59",".568",".500",".545",".273","2.6","8.6","5.4","12.8","3.0","0.0","0.0","15.4","132","109","6.4",22200009,"2022-10-19","NYK",14
"181","Immanuel Quickley","16:55",".000",".000",".500",".000","0.0","16.8","8.0","0.0","0.0","0.0","0.0","14.6","0","111","-19.7",22200009,"2022-10-19","NYK",0
"182","Isaiah Hartenstein","40:14",".673",".636",".273",".182","14.9","2.4","8.9","15.2","0.0","2.3","20.2","15.2","125","118","1.3",22200009,"2022-10-19","NYK",16
"183","Jalen Brunson","36:05",".417",".417",".222",".000","4.7","10.5","7.5","39.2","0.0","0.0","0.0","20.5","112","115","1.3",22200009,"2022-10-19","NYK",15
"184","Julius Randle","34:55",".659",".625",".375",".313","4.9","24.4","14.1","30.0","2.9","0.0","14.2","25.0","123","99","11.5",22200009,"2022-10-19","NYK",24
"185","Mitchell Robinson","12:40",".581",".667",".000",".333","13.5","0.0","7.1","0.0","0.0","14.4","0.0","11.2","129","113","-3.6",22200009,"2022-10-19","NYK",4
"186","Obi Toppin","13:29",".333",".333",".000",".000","0.0","21.1","10.0","9.8","0.0","0.0","25.0","12.2","61","109","-9.5",22200009,"2022-10-19","NYK",2
"187","RJ Barrett","37:36",".266",".167",".333",".333","4.5","15.1","9.6","10.6","0.0","0.0","8.8","24.8","67","112","-12.2",22200009,"2022-10-19","NYK",11
"188","Anthony Edwards","31:45",".293",".265",".412",".235","2.7","18.6","10.8","32.1","0.0","0.0","9.6","25.6","76","106","-8.7",22200010,"2022-10-19","MIN",11
"189","Austin Rivers","0:45","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","115","-6.2",22200010,"2022-10-19","MIN",0
"190","Bryn Forbes","3:35",".000",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21.9","0","115","-31.3",22200010,"2022-10-19","MIN",0
"191","D'Angelo Russell","34:35",".549",".500",".375",".313","0.0","12.2","6.2","9.5","1.3","2.6","18.0","25.1","93","104","-3.5",22200010,"2022-10-19","MIN",20
"192","Jaden McDaniels","35:35",".660",".500",".300","1.000","9.8","4.7","7.2","12.5","3.9","5.0","6.5","17.0","143","101","11.2",22200010,"2022-10-19","MIN",19
"193","Jaylen Nowell","18:15",".568",".545",".455",".091","0.0","13.8","7.0","20.3","0.0","0.0","0.0","24.6","121","108","5.3",22200010,"2022-10-19","MIN",13
"194","Jordan McLaughlin","10:56",".333",".333",".500",".000","0.0","15.4","7.8","0.0","0.0","0.0","14.3","25.1","58","107","-15.3",22200010,"2022-10-19","MIN",4
"195","Karl-Anthony Towns","35:31",".475",".300",".700",".600","0.0","14.2","7.2","26.1","0.0","0.0","19.2","17.3","99","108","-1.9",22200010,"2022-10-19","MIN",12
"196","Kyle Anderson","22:15",".347",".000",".500","1.000","7.8","15.1","11.6","5.5","2.1","4.0","41.0","8.6","73","101","-3.5",22200010,"2022-10-19","MIN",2
"197","Rudy Gobert","34:22",".669",".667",".000",".333","17.8","22.1","20.0","11.2","1.3","2.6","0.0","19.6","149","100","10.7",22200010,"2022-10-19","MIN",23
"198","Taurean Prince","12:26","1.100","1.100",".800",".000","0.0","20.3","10.3","16.4","0.0","0.0","16.7","18.9","150","105","15.4",22200010,"2022-10-19","MIN",11
"199","Aleksej Pokusevski","24:48",".468",".400",".500",".400","10.2","14.1","12.1","18.0","0.0","3.5","14.5","21.9","102","112","-0.1",22200010,"2022-10-19","OKC",11
"200","Darius Bazley","16:52",".518",".500",".200",".800","5.0","25.9","15.2","26.4","0.0","5.1","0.0","15.8","130","107","8.8",22200010,"2022-10-19","OKC",7
"201","Eugene Omoruyi","14:34",".340",".200",".400",".400","17.3","6.0","11.8","0.0","0.0","0.0","14.5","18.6","85","116","-15.7",22200010,"2022-10-19","OKC",4
"202","Isaiah Joe","0:11","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","119","-10.1",22200010,"2022-10-19","OKC",0
"203","Jalen Williams","5:54","1.250","1.250",".500",".000","0.0","0.0","0.0","37.4","0.0","0.0","50.0","26.7","98","118","-2.0",22200010,"2022-10-19","OKC",5
"204","Jeremiah Robinson-Earl","12:24","1.000","1.000","1.000",".000","6.8","28.2","17.3","0.0","3.7","0.0","0.0","9.5","193","100","6.5",22200010,"2022-10-19","OKC",6
"205","Josh Giddey","33:51",".500",".500",".500",".000","2.5","25.8","13.9","19.2","0.0","5.1","22.2","21.0","88","106","-3.1",22200010,"2022-10-19","OKC",14
"206","Kenrich Williams","22:01",".357",".357",".429",".000","7.6","15.9","11.7","6.5","0.0","0.0","0.0","12.5","98","113","-7.3",22200010,"2022-10-19","OKC",5
"207","Luguentz Dort","32:34",".363",".292",".500",".333","7.8","8.0","7.9","8.8","1.4","0.0","6.8","17.9","91","113","-6.5",22200010,"2022-10-19","OKC",10
"208","Mike Muscala","7:30",".250",".250",".750",".000","0.0","34.9","17.1","20.3","0.0","0.0","20.0","26.3","53","106","-12.6",22200010,"2022-10-19","OKC",2
"209","Ousmane Dieng","9:05",".000",".000",".667",".000","0.0","9.6","4.7","0.0","0.0","0.0","0.0","13.0","0","116","-18.7",22200010,"2022-10-19","OKC",0
"210","Shai Gilgeous-Alexander","36:47",".624",".565",".261",".261","4.6","9.5","7.0","29.2","3.8","4.7","7.2","29.6","129","105","15.7",22200010,"2022-10-19","OKC",32
"211","Tre Mann","23:29",".505",".455",".545",".182","0.0","7.4","3.7","13.7","2.0","0.0","0.0","20.0","117","112","1.3",22200010,"2022-10-19","OKC",12
"212","Bryce McGowens","4:20",".000",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","17.0","0.0","9.3","0","99","-5.6",22200011,"2022-10-19","CHA",0
"213","Cody Martin","0:56","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","109","-6.6",22200011,"2022-10-19","CHA",0
"214","Dennis Smith Jr.","21:11",".857",".857",".286",".000","0.0","8.9","4.8","24.7","4.4","7.0","12.5","15.2","158","92","15.3",22200011,"2022-10-19","CHA",12
"215","Gordon Hayward","28:54",".710",".591",".364",".636","0.0","16.3","8.7","8.7","1.6","0.0","26.2","26.6","110","99","-4.5",22200011,"2022-10-19","CHA",20
"216","Jalen McDaniels","23:20",".500",".500",".400",".000","0.0","20.2","10.8","9.4","2.0","3.2","0.0","8.6","127","95","1.7",22200011,"2022-10-19","CHA",5
"217","James Bouknight","14:26",".000",".000",".800",".000","0.0","13.0","7.0","6.9","0.0","0.0","0.0","14.0","18","104","-19.8",22200011,"2022-10-19","CHA",0
"218","JT Thor","8:01",".000",".000","1.000",".000","0.0","11.7","6.3","0.0","0.0","9.2","0.0","5.0","0","99","-5.4",22200011,"2022-10-19","CHA",0
"219","Kai Jones","4:20","1.500","1.500","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.3","300","109","15.0",22200011,"2022-10-19","CHA",3
"220","Kelly Oubre Jr.","22:38",".574",".550",".300",".300","0.0","16.6","8.9","11.3","6.1","0.0","0.0","20.2","131","89","3.8",22200011,"2022-10-19","CHA",13
"221","Mark Williams","4:20","1.136","","","","0.0","21.7","11.7","0.0","0.0","0.0","69.4","26.8","67","99","-28.4",22200011,"2022-10-19","CHA",2
"222","Mason Plumlee","22:14",".607",".556",".000",".222","19.6","12.7","15.9","23.2","0.0","3.3","9.2","19.7","142","102","4.0",22200011,"2022-10-19","CHA",12
"223","Nick Richards","21:26",".591",".538",".000",".538","40.7","8.8","23.6","0.0","0.0","0.0","0.0","30.2","145","105","-1.4",22200011,"2022-10-19","CHA",19
"224","P.J. Washington","29:51",".708",".708",".333",".000","7.3","15.8","11.8","17.5","0.0","7.4","7.7","17.5","147","99","9.3",22200011,"2022-10-19","CHA",17
"225","Terry Rozier","29:43",".632",".632",".368",".000","0.0","19.0","10.2","30.4","0.0","2.5","17.4","31.2","115","100","2.8",22200011,"2022-10-19","CHA",24
"226","Theo Maledon","4:20","1.136","","","","0.0","21.7","11.7","23.1","0.0","0.0","53.2","17.5","122","101","-0.7",22200011,"2022-10-19","CHA",2
"227","Devin Vassell","28:35",".297",".200",".533",".533","3.3","3.8","3.5","19.2","1.6","0.0","9.7","28.0","72","129","-13.0",22200011,"2022-10-19","SAS",11
"228","Doug McDermott","16:25",".600",".600",".500",".000","11.5","0.0","6.2","0.0","0.0","0.0","0.0","23.7","126","134","0.5",22200011,"2022-10-19","SAS",12
"229","Gorgui Dieng","8:48",".833",".833",".667",".000","10.7","24.8","17.2","18.8","0.0","0.0","0.0","13.3","175","126","7.9",22200011,"2022-10-19","SAS",5
"230","Isaiah Roby","8:48","1.025","1.000",".000",".500","0.0","24.8","11.5","0.0","5.3","8.4","0.0","10.8","212","109","14.3",22200011,"2022-10-19","SAS",5
"231","Jakob Poeltl","26:59",".538",".538",".000",".000","14.0","20.2","16.9","12.9","0.0","0.0","18.8","23.1","98","128","-6.7",22200011,"2022-10-19","SAS",14
"232","Jeremy Sochan","27:26",".237",".250",".250",".125","6.9","19.9","12.9","9.6","3.4","0.0","0.0","12.0","75","120","-8.1",22200011,"2022-10-19","SAS",4
"233","Josh Richardson","17:10",".000",".000","1.000",".000","0.0","12.7","5.9","7.0","0.0","0.0","40.0","11.3","11","130","-22.9",22200011,"2022-10-19","SAS",0
"234","Joshua Primo","25:51",".392",".273",".273",".364","0.0","12.7","5.9","27.0","0.0","2.9","19.0","23.7","82","128","-9.7",22200011,"2022-10-19","SAS",10
"235","Keita Bates-Diop","4:56","1.000","1.000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","50.0","15.8","75","134","-12.1",22200011,"2022-10-19","SAS",2
"236","Keldon Johnson","29:39",".559",".559",".412",".118","6.3","33.1","18.7","23.9","3.1","0.0","10.1","26.1","111","117","5.6",22200011,"2022-10-19","SAS",20
"237","Romeo Langford","8:48",".400",".400",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22.1","86","134","-11.9",22200011,"2022-10-19","SAS",4
"238","Tre Jones","24:22",".751",".688",".250",".375","7.7","4.5","6.2","13.1","1.9","6.1","0.0","14.9","164","124","8.1",22200011,"2022-10-19","SAS",14
"239","Zach Collins","12:13",".129",".000",".667",".667","0.0","0.0","0.0","9.8","3.8","24.2","34.0","18.7","27","109","-11.6",22200011,"2022-10-19","SAS",1
"240","Aaron Gordon","32:58",".615",".588",".118",".118","13.9","24.3","18.7","11.4","1.4","3.2","5.3","24.6","128","121","6.3",22200012,"2022-10-19","DEN",22
"241","Bones Hyland","16:12",".536",".438",".500",".375","0.0","0.0","0.0","28.6","0.0","6.6","17.7","30.0","102","128","-2.3",22200012,"2022-10-19","DEN",10
"242","Bruce Brown","21:19",".508",".429",".286",".286","0.0","6.3","2.9","6.8","0.0","0.0","20.2","19.9","87","130","-10.0",22200012,"2022-10-19","DEN",8
"243","Christian Braun","1:46","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","129","-15.9",22200012,"2022-10-19","DEN",0
"244","Davon Reed","7:51","","","","","0.0","0.0","0.0","0.0","0.0","0.0","100.0","10.9","0","131","-17.0",22200012,"2022-10-19","DEN",0
"245","DeAndre Jordan","6:28","","","","","0.0","41.2","19.0","18.6","0.0","0.0","","0.0","213","121","0.3",22200012,"2022-10-19","DEN",0
"246","Ish Smith","4:43",".000",".000",".000",".000","0.0","28.3","13.0","0.0","0.0","0.0","50.0","18.2","0","123","-31.7",22200012,"2022-10-19","DEN",0
"247","Jamal Murray","25:55",".446",".423",".308",".077","4.4","5.1","4.7","6.0","3.7","0.0","18.2","27.2","80","122","-5.9",22200012,"2022-10-19","DEN",12
"248","Jeff Green","14:37",".510",".400",".200",".400","7.8","27.4","16.8","0.0","3.3","0.0","25.4","23.1","84","116","-8.9",22200012,"2022-10-19","DEN",6
"249","Kentavious Caldwell-Pope","35:00",".258",".000",".667",".667","0.0","15.2","7.0","20.6","2.7","3.0","20.5","6.0","92","120","0.0",22200012,"2022-10-19","DEN",2
"250","Michael Porter Jr.","35:22",".638",".600",".400",".400","6.5","18.9","12.2","4.1","1.3","0.0","25.4","19.1","100","123","-4.1",22200012,"2022-10-19","DEN",15
"251","Nikola Jokic","33:25",".755",".735",".176",".118","6.8","8.0","7.4","37.9","4.3","0.0","14.4","26.8","136","119","13.7",22200012,"2022-10-19","DEN",27
"252","Peyton Watson","1:28",".000",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.2","0","131","-33.4",22200012,"2022-10-19","DEN",0
"253","Vlatko Cancar","1:28",".000",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29.2","0","131","-33.3",22200012,"2022-10-19","DEN",0
"254","Zeke Nnaji","1:28","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","131","-6.4",22200012,"2022-10-19","DEN",0
"255","Collin Sexton","20:47",".644",".542",".333",".667","6.4","22.0","14.8","16.4","0.0","0.0","11.4","35.0","128","104","2.8",22200012,"2022-10-19","UTA",20
"256","Jarred Vanderbilt","18:06",".717",".750",".000",".500","36.8","44.2","40.8","7.8","2.6","0.0","29.1","15.8","127","94","1.1",22200012,"2022-10-19","UTA",7
"257","Jordan Clarkson","29:33",".465",".389",".444",".444","4.5","15.5","10.4","21.9","0.0","0.0","35.8","23.5","81","106","-8.4",22200012,"2022-10-19","UTA",10
"258","Kelly Olynyk","14:56",".800",".800",".600",".000","0.0","0.0","0.0","9.9","0.0","0.0","37.5","22.2","90","109","-7.4",22200012,"2022-10-19","UTA",8
"259","Lauri Markkanen","33:03",".660",".625",".583",".167","0.0","13.8","7.4","17.5","2.9","0.0","7.2","17.4","138","100","7.4",22200012,"2022-10-19","UTA",17
"260","Leandro Bolmaro","0:55","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","109","-2.2",22200012,"2022-10-19","UTA",0
"261","Malik Beasley","24:56",".540",".500",".692",".154","10.7","13.8","12.3","5.9","1.9","0.0","0.0","23.1","128","102","4.2",22200012,"2022-10-19","UTA",15
"262","Mike Conley","32:02",".637",".500",".500",".625","0.0","7.1","3.8","32.0","3.0","2.5","22.7","17.1","128","100","6.9",22200012,"2022-10-19","UTA",13
"263","Nickeil Alexander-Walker","0:55","1.000","1.000",".000",".000","0.0","0.0","0.0","-505.3","0.0","0.0","0.0","45.3","215","109","73.4",22200012,"2022-10-19","UTA",2
"264","Ochai Agbaji","0:55","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","109","-3.3",22200012,"2022-10-19","UTA",0
"265","Rudy Gay","25:35","1.000","1.000",".750",".000","0.0","0.0","0.0","12.2","1.9","0.0","11.1","14.6","167","105","13.4",22200012,"2022-10-19","UTA",16
"266","Simone Fontecchio","0:55","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","109","-2.8",22200012,"2022-10-19","UTA",0
"267","Talen Horton-Tucker","13:42",".218",".167",".167",".333","0.0","0.0","0.0","9.1","7.0","0.0","0.0","20.8","64","94","-7.8",22200012,"2022-10-19","UTA",3
"268","Walker Kessler","23:40",".785","1.000",".000","1.200","11.3","38.6","26.0","6.4","2.0","0.0","11.6","15.2","138","96","6.8",22200012,"2022-10-19","UTA",12
"269","Christian Wood","24:16",".644",".733",".467",".667","5.3","32.2","19.8","23.0","0.0","3.1","4.9","39.6","121","109","13.5",22200013,"2022-10-19","DAL",25
"270","Dorian Finney-Smith","38:12",".625",".625",".500",".000","0.0","8.8","4.7","0.0","2.6","0.0","0.0","4.9","120","111","-2.2",22200013,"2022-10-19","DAL",5
"271","JaVale McGee","14:08",".315",".333",".000","1.333","9.2","23.7","17.0","10.7","3.5","5.4","29.6","22.5","62","101","-7.6",22200013,"2022-10-19","DAL",3
"272","Josh Green","17:57",".568","","","","14.5","12.4","13.4","15.3","2.8","4.2","53.2","4.9","130","106","2.6",22200013,"2022-10-19","DAL",1
"273","Luka Doncic","36:40",".609",".478",".435",".565","0.0","27.4","14.7","35.9","1.4","0.0","12.2","42.0","118","110","7.3",22200013,"2022-10-19","DAL",35
"274","Maxi Kleber","26:21",".333",".333",".333",".000","4.9","16.9","11.4","5.5","0.0","2.9","0.0","5.4","101","113","-3.6",22200013,"2022-10-19","DAL",2
"275","Reggie Bullock Jr.","29:53",".776",".750",".833",".167","0.0","7.5","4.0","5.3","0.0","0.0","23.7","13.3","113","117","-1.9",22200013,"2022-10-19","DAL",10
"276","Spencer Dinwiddie","27:31",".631",".682",".455",".182","0.0","12.2","6.5","21.3","0.0","0.0","0.0","20.3","130","116","1.7",22200013,"2022-10-19","DAL",15
"277","Tim Hardaway Jr.","25:01",".414",".350",".500",".200","0.0","8.9","4.8","6.6","2.0","0.0","15.5","24.2","75","113","-8.8",22200013,"2022-10-19","DAL",9
"278","Bismack Biyombo","7:26",".000",".000",".000",".000","0.0","34.9","16.1","16.1","0.0","0.0","50.0","12.1","26","110","-12.0",22200013,"2022-10-19","PHX",0
"279","Cameron Johnson","27:10",".577",".577",".462",".000","0.0","14.3","6.6","0.0","0.0","8.8","0.0","21.5","110","108","4.5",22200013,"2022-10-19","PHX",15
"280","Cameron Payne","18:48",".500",".500",".286",".000","5.9","0.0","3.2","7.9","2.7","0.0","22.2","21.5","83","110","-5.7",22200013,"2022-10-19","PHX",7
"281","Chris Paul","30:17",".387",".167",".333",".667","0.0","12.9","5.9","37.1","3.3","0.0","27.9","16.0","91","107","-2.2",22200013,"2022-10-19","PHX",6
"282","Damion Lee","19:46",".688",".688",".625",".000","0.0","13.1","6.1","16.0","0.0","0.0","0.0","18.2","137","114","8.1",22200013,"2022-10-19","PHX",11
"283","Dario Saric","1:41",".000",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26.7","0","117","-29.3",22200013,"2022-10-19","PHX",0
"284","Deandre Ayton","30:25",".731",".727",".000",".273","3.7","38.4","19.7","11.5","1.6","0.0","7.5","19.7","136","107","7.7",22200013,"2022-10-19","PHX",18
"285","Devin Booker","40:37",".607",".525",".050",".350","2.7","9.6","5.9","37.7","0.0","3.0","8.0","27.8","126","113","8.6",22200013,"2022-10-19","PHX",28
"286","Jock Landale","10:09",".518",".400",".400",".800","11.0","12.8","11.8","0.0","0.0","11.8","12.9","34.4","99","104","-8.9",22200013,"2022-10-19","PHX",7
"287","Josh Okogie","3:57",".000",".000","1.000",".000","0.0","32.8","15.2","0.0","0.0","0.0","0.0","22.8","0","110","-28.5",22200013,"2022-10-19","PHX",0
